id,name,host_id,host_name,neighbourhood_group,neighbourhood,seattle_region,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.43E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.6198514,-122.3341359,Entire home/apt,167,31,1,2/26/2023,0.25,398,320,1,
47354247,Guest suite in Seattle · ★4.92 · 1 bedroom · 1 bed · 1 bath,37737562,Gabriel,Capitol Hill,Broadway,central,47.61626434,-122.3130417,Entire home/apt,144,2,147,6/21/2023,5.34,1,80,64,STR-OPLI-21-000164
6.22E+17,Townhouse in Seattle · ★4.99 · 2 bedrooms · 2 beds · 2 baths,78018038,Steve,Capitol Hill,Stevens,central,47.61543,-122.31199,Entire home/apt,210,2,90,6/18/2023,7.38,1,164,90,STR-OPLI-22-000996
6.41E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.6201637,-122.3329756,Entire home/apt,125,31,0,,,398,305,0,
21357272,Guesthouse in Seattle · ★4.92 · 1 bedroom · 1 bed · 1 bath,31280,Le,Capitol Hill,Broadway,central,47.62477,-122.31563,Entire home/apt,197,2,244,6/9/2023,3.53,2,49,34,STR-OPLI-21-000170
45993748,Guest suite in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,3335257,Elliott,Capitol Hill,Broadway,central,47.62544,-122.31265,Entire home/apt,247,2,130,6/19/2023,4.15,1,189,53,STR-OPLI-20-001144
6.94E+17,Condo in Seattle · ★4.85 · 1 bedroom · 2 beds · 1 bath,475222051,Claire,Downtown,Belltown,central,47.6174962,-122.3463027,Entire home/apt,156,1,79,6/22/2023,8.03,1,199,79,STR-OPLI-22-001418
8.55E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,116436067,Annie,Downtown,Pioneer Square,central,47.59483,-122.33395,Entire home/apt,232,30,0,,,1,317,0,
50103542,Condo in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 bath,404216288,Sahin,Downtown,Belltown,central,47.61547,-122.34862,Entire home/apt,171,30,117,6/18/2023,6.16,1,26,80,STR-OPLI-21-000489
7.09E+17,Home in Seattle · ★4.87 · 3 bedrooms · 3 beds · 2 baths,487344448,Ricardo,Beacon Hill,North Beacon Hill,south,47.58867,-122.31116,Entire home/apt,246,3,52,6/8/2023,5.45,16,127,52,STR-OPLI-22-000263
9.05E+17,Townhouse in Seattle · ★New · 3 bedrooms · 6 beds · 2.5 baths,158715708,Valta,Central Area,Atlantic,central,47.59554168,-122.3100802,Entire home/apt,312,2,0,,,8,354,0,STR-OPLI-23-000645
17011270,Rental unit in Seattle · ★4.97 · 2 bedrooms · 2 beds · 1 bath,52724121,Clara,Queen Anne,East Queen Anne,central,47.63347,-122.35193,Entire home/apt,225,30,61,5/1/2023,0.8,1,256,4,
5.76E+17,Home in Seattle · ★5.0 · 4 bedrooms · 4 beds · 3 baths,71979031,Jim&Brooke,Other neighborhoods,Phinney Ridge,north,47.67432,-122.34811,Entire home/apt,500,2,25,12/28/2022,1.85,1,293,21,STR-OPLI-22-000803
52555262,Condo in Seattle · ★4.87 · 2 bedrooms · 3 beds · 1 bath,386420269,Kathryn,Downtown,Belltown,central,47.61554,-122.34841,Entire home/apt,228,2,87,6/11/2023,4.24,25,85,53,STR-OPLI-19-001655
25316979,Guesthouse in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 bath,31873481,Andrew,Other neighborhoods,Ravenna,north,47.67354,-122.29306,Entire home/apt,158,2,65,6/8/2023,1.11,1,100,19,STR-OPLI-22-000010
8.95E+17,Rental unit in Seattle · ★New · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Pioneer Square,central,47.5976701,-122.3319748,Entire home/apt,117,31,0,,,398,296,0,
6.86E+17,Home in Seattle · ★5.0 · 6 bedrooms · 8 beds · 4 baths,25110157,Eva And Sid,Central Area,Leschi,central,47.60477,-122.29402,Entire home/apt,815,2,29,6/12/2023,2.68,24,203,29,STR-OPLI-22-001282
50981471,Guest suite in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,6066391,Andrew,Central Area,Leschi,central,47.59183,-122.29491,Entire home/apt,386,1,22,10/30/2022,0.97,1,119,12,STR-OPLI-21-000561
6.81E+17,Townhouse in Seattle · ★4.90 · 3 bedrooms · 4 beds · 3.5 baths,9819775,Carrie,Other neighborhoods,Green Lake,north,47.67503,-122.324,Entire home/apt,251,2,21,6/22/2023,2.32,1,111,21,STR-OPLI-22-001523
25582819,Home in Seattle · ★4.76 · 7 bedrooms · 14 beds · 4.5 baths,54812088,Seattle Vacation Home,Capitol Hill,Stevens,central,47.62961,-122.30318,Entire home/apt,756,30,97,6/19/2023,1.62,49,160,25,STR-OPLI-19-002890
6.41E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Downtown,Pioneer Square,central,47.59723,-122.33387,Entire home/apt,104,30,2,4/1/2023,0.31,97,327,2,
29278900,Rental unit in Seattle · ★4.18 · 1 bedroom · 4 beds · 1 bath,130650306,George,Queen Anne,East Queen Anne,central,47.63895,-122.3507,Entire home/apt,199,1,67,7/24/2021,1.18,2,297,0,STR-OPLI-19-002744
50874348,Home in Seattle · ★4.86 · 2 bedrooms · 2 beds · 1 private bath,4942505,Tatiana,West Seattle,Alki,west,47.57587,-122.40959,Private room,200,30,14,1/31/2022,0.6,5,353,0,STR-OPLI-22-000318
8.44E+17,Rental unit in Seattle · ★4.50 · 3 bedrooms · 4 beds · 2 baths,455983437,Alan,Other neighborhoods,Greenwood,north,47.69480255,-122.3464048,Entire home/apt,179,3,4,6/21/2023,3.16,2,341,4,STR-OPLI-22-001399
6.40E+17,Home in Seattle · ★4.93 · 4 bedrooms · 4 beds · 2.5 baths,25110157,Eva And Sid,Capitol Hill,Stevens,central,47.6238087,-122.3026812,Entire home/apt,691,2,60,6/4/2023,4.66,24,112,54,STR-OPLI-22-000748
22038201,Home in Seattle · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,160949668,Richard,Other neighborhoods,Greenwood,north,47.70089,-122.34697,Private room,53,2,70,6/7/2023,1.04,5,80,2,
1150519,Home in Seattle · ★4.95 · 3 bedrooms · 4 beds · 1.5 baths,6305984,Sarah,University District,University District,north,47.67113,-122.31419,Entire home/apt,300,30,19,7/27/2022,0.16,1,275,1,
50760321,Home in Seattle · ★4.59 · 1 bedroom · 1 bed · 1.5 baths,379462222,Enni,Other neighborhoods,Broadview,north,47.73224,-122.35591,Private room,55,2,73,5/17/2023,3.12,1,67,30,
39799129,Home in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,84988450,Maia,Other neighborhoods,Bitter Lake,north,47.72235,-122.34846,Private room,50,2,32,12/22/2022,0.75,1,294,5,
6603376,Home in Seattle · ★4.95 · 4 bedrooms · 4 beds · 2.5 baths,17740302,Analisa,Lake City,Matthews Beach,north,47.69964,-122.2738,Entire home/apt,416,2,480,6/18/2023,4.89,1,222,33,STR-OPLI-19-002925
19721795,Home in Seattle · ★4.98 · 3 bedrooms · 3 beds · 1 bath,8677106,Becca,Queen Anne,West Queen Anne,central,47.63581,-122.36963,Entire home/apt,277,3,42,5/23/2023,2.15,1,268,24,STR-OPLI-21-000767
46731714,Guest suite in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 bath,29819513,Alex,Rainier Valley,Dunlap,south,47.5292,-122.26496,Entire home/apt,103,1,86,6/12/2023,3.18,1,317,30,STR-OPLI-20-001201
34571618,Rental unit in Seattle · ★4.89 · 2 bedrooms · 3 beds · 1.5 baths,16708587,Jill,Queen Anne,West Queen Anne,central,47.63207,-122.36775,Entire home/apt,224,2,72,6/5/2023,1.46,5,198,22,STR-OPLI-19-002872
7.73E+17,Serviced apartment in Seattle · 1 bedroom · 1 bed · 1 bath,48005494,Zeus,Queen Anne,North Queen Anne,central,47.64622,-122.37592,Entire home/apt,89,30,0,,,36,173,0,
49574865,Condo in Seattle · ★4.69 · 1 bedroom · 3 beds · 1 bath,4874276,Sarah,Downtown,Belltown,central,47.61595,-122.34869,Entire home/apt,112,3,75,6/16/2023,3.04,7,83,24,STR-OPLI-21-000300
9.08E+17,Home in Seattle · ★New · 3 bedrooms · 3 beds · 3 baths,35917343,Kimberly,Other neighborhoods,Fremont,north,47.66085301,-122.3661392,Entire home/apt,187,1,0,,,1,352,0,STR-OPLI-23-000783
52639007,Condo in Seattle · ★4.96 · 1 bedroom · 2 beds · 1 bath,121020756,Brandon,Downtown,Belltown,central,47.61672,-122.34554,Entire home/apt,162,3,101,6/20/2023,5.14,1,17,62,STR-OPLI-21-001135
45218253,Rental unit in Shoreline · ★4.66 · 2 bedrooms · 3 beds · 1 bath,400489936,Allen Lu,Lake City,Olympic Hills,north,47.73307,-122.29422,Entire home/apt,127,1,128,6/19/2023,3.81,6,163,52,
6.40E+17,Guesthouse in Seattle · ★4.97 · 2 bedrooms · 3 beds · 1 bath,16827997,Alea,Central Area,Mann,central,47.6168,-122.2975,Entire home/apt,199,2,64,6/21/2023,5.68,1,291,64,STR-OPLI-22-001171
51176203,Home in Seattle · 4 bedrooms · 4 beds · 3 baths,48005494,Zeus,Other neighborhoods,Broadview,north,47.72814,-122.35566,Entire home/apt,186,30,1,4/17/2023,0.43,36,221,1,
7.36E+17,Home in Seattle · ★4.80 · 4 bedrooms · 5 beds · 4.5 baths,481289627,Jennifer,Magnolia,Briarcliff,central,47.64873199,-122.415319,Entire home/apt,1599,4,20,6/15/2023,2.61,1,123,20,STR-OPLI-22-001665
18450779,Rental unit in Seattle · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,north,47.66283,-122.31502,Entire home/apt,122,2,2,6/14/2022,0.03,118,138,0,STR-OPLI-19-002641
38909557,Condo in Seattle · 1 bedroom · 2 beds · 1 bath,21375318,Alyssa,Queen Anne,North Queen Anne,central,47.64598,-122.35455,Entire home/apt,134,90,1,12/7/2022,0.15,2,249,1,
8.96E+17,Rental unit in Seattle · ★New · 2 bedrooms · 2 beds · 1 bath,484453762,Julia,Central Area,Mann,central,47.60403102,-122.3005816,Private room,120,1,0,,,27,176,0,
8.49E+17,Home in Seattle · 1 bedroom · 2 beds · 1 bath,143060164,Robert,Rainier Valley,Columbia City,south,47.55952996,-122.290868,Entire home/apt,400,2,1,5/29/2023,1,5,40,1,STR-OPLI-20-000172
3926008,Rental unit in Seattle · ★4.68 · 1 bedroom · 1 bed · 1 bath,8642533,Sasha,Capitol Hill,Stevens,central,47.62499,-122.31141,Entire home/apt,140,3,63,5/30/2023,0.59,3,12,1,STR-OPLI-19-003099
35162967,Home in Seattle · ★4.93 · 5 bedrooms · 7 beds · 2 baths,264641633,Mariko,Rainier Valley,Mount Baker,south,47.58802,-122.28697,Entire home/apt,688,5,54,3/5/2023,1.1,8,247,7,STR-OPLI-19-000339
6.96E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,263502162,Landing,Other neighborhoods,Ravenna,north,47.66296,-122.29354,Entire home/apt,115,30,0,,,97,172,0,
7.50E+17,Cottage in Seattle · ★4.82 · 1 bedroom · 1 bed · 1 bath,121688409,Evolve,Queen Anne,North Queen Anne,central,47.64166,-122.35638,Entire home/apt,152,2,11,6/3/2023,1.64,43,320,11,STR-OPLI-22-001666
9.09E+17,Home in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,462796256,Ming,Other neighborhoods,Bryant,north,47.674257,-122.2851245,Entire home/apt,149,1,1,6/16/2023,1,22,146,1,STR-OPLI-23-000687
14917821,Home in Seattle · ★4.93 · 1 bedroom · 2 beds · 1 bath,14012754,Lara,Other neighborhoods,Fremont,north,47.65587,-122.35574,Entire home/apt,90,30,171,6/4/2023,2.08,4,218,7,STR-OPLI-19-001873
52264286,Rental unit in Seattle · 1 bedroom · 2 beds · 1 bath,63674214,Liz,Other neighborhoods,Wallingford,north,47.66329,-122.34324,Entire home/apt,176,30,1,4/13/2022,0.07,10,363,0,
6202214,Rental unit in Seattle · ★4.90 · 1 bedroom · 2 beds · 1 bath,7556974,Peggy,Other neighborhoods,Wallingford,north,47.65339,-122.33953,Entire home/apt,130,30,109,4/9/2023,1.11,1,97,4,STR-OPLI-19-003143
7886645,Guest suite in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 bath,10809703,Kelsey,Other neighborhoods,Green Lake,north,47.67448,-122.32275,Entire home/apt,148,2,604,6/23/2023,7.32,1,119,99,STR-OPLI-19-001484
6.72E+17,Townhouse in Seattle · 2 bedrooms · 2 beds · 2.5 baths,90098482,Avi,Other neighborhoods,Greenwood,north,47.69136,-122.34635,Entire home/apt,191,30,0,,,1,288,0,
6.41E+17,Townhouse in Seattle · 2 bedrooms · 3 beds · 2 baths,1121532,Melissa,Capitol Hill,Madison Park,central,47.63813,-122.27756,Entire home/apt,289,30,0,,,10,327,0,
6.22E+17,Home in Seattle · 4 bedrooms · 3 beds · 2.5 baths,12429415,Ian,Lake City,Matthews Beach,north,47.70925,-122.28675,Entire home/apt,125,30,1,10/16/2022,0.12,1,201,1,STR-OPLI-22-000829
51350294,Home in Seattle · ★4.50 · 3 bedrooms · 3 beds · 2.5 baths,407735842,Jian,Other neighborhoods,Fremont,north,47.65414,-122.34628,Entire home/apt,278,30,4,12/17/2022,0.21,8,335,1,
8.69E+17,Home in Seattle · ★New · 3 bedrooms · 5 beds · 2 baths,22816006,Seth,Other neighborhoods,Wallingford,north,47.65238553,-122.3405986,Entire home/apt,423,29,0,,,6,100,0,STR-OPLI-19-001606
53688454,Condo in Seattle · ★4.78 · 1 bedroom · 2 beds · 1 bath,80333752,Ashley & Mike,Downtown,Belltown,central,47.61514,-122.34926,Entire home/apt,196,2,68,5/29/2023,3.63,27,125,34,STR-OPLI-21-001084
6365330,Home in Seattle · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,4540222,Stina,Other neighborhoods,Wallingford,north,47.65328,-122.33034,Entire home/apt,282,3,222,6/15/2023,2.25,1,226,34,STR-OPLI-19-000606
42712915,Townhouse in Seattle · ★4.95 · 3 bedrooms · 4 beds · 2.5 baths,53454809,Phuc,Central Area,Atlantic,central,47.59533,-122.30967,Entire home/apt,256,2,132,6/16/2023,3.73,1,27,44,STR-OPLI-20-000217
35339569,Guest suite in Seattle · ★4.81 · 1 bedroom · 2 beds · 1 bath,42249183,Amanda,West Seattle,Seaview,west,47.55067893,-122.3933825,Entire home/apt,105,21,37,6/4/2023,1.08,2,285,4,STR-OPLI-20-000932
8.53E+17,Rental unit in Seattle · ★4.75 · 1 bedroom · 3 beds · 1 bath,121688409,Evolve,Other neighborhoods,Ravenna,north,47.66375,-122.29158,Entire home/apt,108,2,4,6/5/2023,2.86,43,335,4,STR-OPLI-22-002008
53795269,Townhouse in Seattle · ★4.98 · 2 bedrooms · 2 beds · 2 baths,398317720,Joanne,Capitol Hill,Broadway,central,47.62097,-122.31503,Entire home/apt,243,1,121,6/20/2023,6.54,53,61,71,STR-OPLI-21-001305
430610,Home in Seattle · ★4.89 · 3 bedrooms · 3 beds · 3 baths,165390,SeattleStays - Seth Gordon,Other neighborhoods,Wallingford,north,47.65356,-122.33952,Entire home/apt,461,14,134,5/30/2023,1.01,4,167,12,STR-OPLI-19-001606
6.97E+17,Townhouse in Seattle · ★4.94 · 3 bedrooms · 3 beds · 2 baths,398317720,Joanne,Capitol Hill,Broadway,central,47.61774542,-122.3153854,Entire home/apt,287,1,49,6/21/2023,4.84,53,34,49,STR-OPLI-22-001361
41954289,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,1263161,Jeannette,Other neighborhoods,Wallingford,north,47.66116,-122.32626,Entire home/apt,197,2,16,6/22/2023,1.74,1,48,16,STR-OPLI-22-001490
50664580,Rental unit in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 bath,409129017,Genesis,Beacon Hill,North Beacon Hill,south,47.57862,-122.30915,Entire home/apt,118,30,5,3/14/2023,0.23,11,180,2,
6.13E+17,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 3 baths,25319995,Bory & Yoon,Capitol Hill,Broadway,central,47.63323,-122.32127,Entire home/apt,490,60,3,10/16/2022,0.33,2,364,3,STR-OPLI-22-001519
6937492,Cottage in Seattle · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,36373396,Greg,West Seattle,Fauntleroy,west,47.51857,-122.38717,Entire home/apt,210,5,93,4/22/2023,0.96,1,115,9,STR-OPLI-19-002858
7.35E+17,Rental unit in Seattle · ★4.68 · 3 bedrooms · 4 beds · 2 baths,455983437,Alan,Other neighborhoods,Greenwood,north,47.6954282,-122.3454552,Entire home/apt,193,3,19,6/8/2023,2.25,2,345,19,STR-OPLI-22-001399
6.91E+17,Condo in Seattle · ★4.95 · 2 bedrooms · 5 beds · 2 baths,386420269,Kathryn,Downtown,Belltown,central,47.61345,-122.34712,Entire home/apt,270,2,40,6/6/2023,3.8,25,84,40,STR-OPLI-19-001655
8.62E+17,Home in Seattle · ★4.88 · 4 bedrooms · 4 beds · 2.5 baths,398317720,Joanne,Capitol Hill,Broadway,central,47.625316,-122.31889,Entire home/apt,324,1,8,6/14/2023,3.38,53,108,8,STR-OPLI-23-000397
27983657,Condo in Seattle · ★4.14 · 2 bedrooms · 2 beds · 2 baths,5840685,Ankit,Capitol Hill,Broadway,central,47.61708,-122.32792,Entire home/apt,299,30,7,7/12/2021,0.13,1,281,0,STR-OPLI-20-000858
11302585,Rental unit in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 bath,10013531,Cate,Capitol Hill,Broadway,central,47.62313,-122.31636,Entire home/apt,130,30,148,6/18/2022,1.7,5,236,0,
8.73E+17,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Queen Anne,Lower Queen Anne,central,47.6258042,-122.3441011,Entire home/apt,135,31,0,,,398,309,0,
8.89E+17,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Queen Anne,Lower Queen Anne,central,47.6258035,-122.3441014,Entire home/apt,128,31,0,,,398,307,0,
8.80E+17,Serviced apartment in Seattle · ★New · 2 bedrooms · 2 beds · 1 bath,511933152,Zeus Seattle,Capitol Hill,Broadway,central,47.61814,-122.31276,Entire home/apt,164,30,1,8/13/2022,0.09,67,141,1,
54143037,Serviced apartment in Seattle · ★4.41 · 1 bedroom · 1 bed · 1 bath,367697136,Mint House,Downtown,Pike-Market,central,47.610104,-122.340736,Entire home/apt,304,1,70,6/4/2023,4.54,3,221,47,Exempt
34259570,Condo in Seattle · ★4.95 · 2 bedrooms · 3 beds · 2 baths,257232141,Yaru,Downtown,Belltown,central,47.61396,-122.34786,Entire home/apt,290,1,151,6/23/2023,3.05,1,53,69,STR-OPLI-22-000993
6.64E+17,Condo in Seattle · ★4.95 · 2 bedrooms · 4 beds · 2 baths,80333752,Ashley & Mike,Downtown,Belltown,central,47.61558,-122.34831,Entire home/apt,256,2,38,6/15/2023,3.6,27,83,38,STR-OPLI-19-001535
8.67E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,402210661,Foxglove,Central Area,Minor,central,47.60557252,-122.3141214,Entire home/apt,101,30,0,,,14,266,0,
49909867,Condo in Seattle · ★4.78 · 1 bedroom · 2 beds · 1 bath,377129678,Karen,Downtown,Belltown,central,47.61498642,-122.3475647,Entire home/apt,247,2,46,5/30/2023,1.85,11,311,27,STR-OPLI-22-001753
50799736,Rental unit in Seattle · ★4.50 · Studio · 1 bed · Half-bath,152734194,Ella,Central Area,Minor,central,47.60286,-122.31399,Entire home/apt,92,1,122,5/27/2023,5.1,7,228,67,STR-OPLI-21-000580
3441487,Condo in Seattle · ★4.38 · 1 bedroom · 1 bed · 1 bath,17342935,David,Downtown,Yesler Terrace,central,47.60487,-122.32054,Entire home/apt,250,30,8,5/7/2023,0.08,3,291,2,
45134970,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Pike-Market,central,47.6106819,-122.3415914,Entire home/apt,194,31,0,,,398,0,0,
52870672,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Pike-Market,central,47.6077436,-122.3402751,Entire home/apt,138,31,0,,,398,0,0,
15182022,Hostel in Seattle · ★4.42 · 1 bedroom · 4 beds · 0 shared baths,31751507,Rex,Downtown,Central Business District,central,47.6092,-122.33856,Private room,184,1,27,10/23/2022,0.38,5,143,4,Exempt
21680718,Home in Seattle · 1 bedroom · 1 bed · 1 private bath,84563935,Matt,Magnolia,Lawton Park,central,47.65201,-122.39198,Private room,140,30,0,,,1,0,0,
6.44E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Queen Anne,Lower Queen Anne,central,47.62587,-122.34695,Entire home/apt,277,30,0,,,97,4,0,
6.75E+17,Home in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 private bath,393997555,Cory,Ballard,Sunset Hill,north,47.69002,-122.39468,Private room,93,2,7,11/28/2022,0.65,2,0,7,STR-OPLI-22-001279
5.52E+17,Home in Seattle · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,125158710,Mingxia,Other neighborhoods,Roosevelt,north,47.67364,-122.31883,Private room,60,2,25,9/23/2022,1.6,7,0,18,
12649999,Rental unit in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 bath,10013531,Cate,Capitol Hill,Broadway,central,47.62029,-122.31899,Entire home/apt,187,3,294,6/20/2023,3.37,5,143,36,STR-OPLI-19-000047
5.83E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Queen Anne,Lower Queen Anne,central,47.6258,-122.3441,Entire home/apt,138,31,0,,,398,308,0,
8.83E+17,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Queen Anne,Lower Queen Anne,central,47.6258035,-122.3441014,Entire home/apt,133,31,0,,,398,272,0,
45904038,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Pioneer Square,central,47.5978181,-122.3330053,Entire home/apt,129,31,2,7/25/2022,0.07,398,305,1,
49606606,Home in Seattle · ★4.57 · 3 bedrooms · 4 beds · 2 baths,182268086,Juliana,Other neighborhoods,Fremont,north,47.662495,-122.351692,Entire home/apt,489,2,58,4/6/2023,2.34,4,9,15,STR-OPLI-21-000337
8.12E+17,Home in Seattle · ★4.86 · 4 bedrooms · 5 beds · 4 baths,418944932,2Plus,Capitol Hill,Broadway,central,47.62185424,-122.3165885,Entire home/apt,428,2,21,6/7/2023,4.67,3,264,21,STR-OPLI-23-000087
5470943,Rental unit in Seattle · ★4.94 · 2 bedrooms · 2 beds · 1 bath,13669439,Matthew,Capitol Hill,Stevens,central,47.63044,-122.31008,Entire home/apt,234,2,464,6/7/2023,4.71,2,274,60,STR-OPLI-19-001123
6.36E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,98678122,Nathan,Capitol Hill,Broadway,central,47.61798,-122.32429,Entire home/apt,130,30,0,,,1,295,0,
11512414,Townhouse in Seattle · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,37101658,Heberto,Capitol Hill,Broadway,central,47.62147,-122.31932,Entire home/apt,328,3,205,5/6/2023,2.32,2,301,28,STR-OPLI-19-001370
